                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    148,                 1.9708,                 2.1196,                 2.1622,                0.62365,                0.45255,                0.47687,                 0.2134,                 1.9954,                 1.9554,                 2.1271,              0.0010298,              0.0010298,              0.0010298
                    149,                 2.0414,                 2.1326,                 2.2229,                0.59321,                0.42579,                0.45199,                 0.1934,                 2.0622,                 1.9494,                 2.1814,              0.0010232,              0.0010232,              0.0010232
                    150,                 1.9973,                 2.2211,                 2.2477,                0.44634,                0.42336,                0.42727,                0.19322,                 2.0432,                 1.9983,                 2.1665,              0.0010166,              0.0010166,              0.0010166
                    151,                 1.9334,                 2.1361,                 2.1847,                0.47722,                0.37226,                0.40869,                0.17848,                 2.0144,                 2.0993,                 2.1566,                0.00101,                0.00101,                0.00101
                    152,                 1.9129,                 2.1529,                 2.2092,                0.58476,                0.38686,                0.45292,                0.21404,                  1.936,                 1.9221,                 2.0979,              0.0010034,              0.0010034,              0.0010034
                    153,                 1.9859,                  2.226,                 2.1408,                0.56342,                0.44526,                0.47433,                0.23568,                 1.9198,                 1.9089,                 2.1016,              0.0009968,              0.0009968,              0.0009968
                    154,                 1.9413,                 2.1675,                 2.1845,                0.51562,                0.42336,                0.44026,                 0.2218,                  1.896,                 1.9156,                 2.0511,              0.0009902,              0.0009902,              0.0009902
                    155,                 1.9026,                 2.1554,                 2.1212,                0.60026,                0.47134,                0.47572,                0.24283,                 1.8593,                 1.9103,                  2.001,              0.0009836,              0.0009836,              0.0009836
                    156,                 1.8698,                 2.1916,                  2.072,                 0.6473,                0.47445,                0.49998,                0.23577,                  1.955,                 1.9363,                 2.0598,               0.000977,               0.000977,               0.000977
                    157,                 2.0241,                 2.1483,                 2.2607,                0.69052,                0.41606,                0.49362,                0.24406,                 1.9403,                  1.866,                 2.0318,              0.0009704,              0.0009704,              0.0009704
                    158,                 1.9721,                 2.0713,                  2.125,                0.44646,                0.48175,                0.45766,                0.23881,                 1.8335,                 1.8463,                 1.9547,              0.0009638,              0.0009638,              0.0009638
                    159,                 1.8739,                 2.0678,                 2.1311,                0.60815,                0.40146,                0.47969,                 0.2558,                 1.8356,                 1.7985,                 1.9502,              0.0009572,              0.0009572,              0.0009572
                    160,                 1.8738,                 2.0826,                 2.1476,                0.59486,                0.50373,                0.51223,                0.26189,                 1.7933,                 1.8084,                 1.9521,              0.0009506,              0.0009506,              0.0009506
                    161,                  1.934,                 2.2109,                 2.1108,                0.53103,                0.51095,                0.51102,                0.25009,                 1.8132,                 1.8082,                 1.9541,               0.000944,               0.000944,               0.000944
                    162,                 1.8935,                 2.1085,                 2.1479,                  0.675,                0.45985,                 0.5232,                0.25533,                 1.8531,                 1.7652,                 1.9794,              0.0009374,              0.0009374,              0.0009374
                    163,                 1.9537,                 2.1102,                 2.1172,                0.70379,                0.50365,                0.53177,                0.26443,                 1.8469,                 1.7893,                 2.0018,              0.0009308,              0.0009308,              0.0009308
                    164,                 1.8916,                 1.9188,                 2.0582,                0.63656,                0.48583,                0.54573,                0.28567,                 1.8009,                 1.7553,                 1.9845,              0.0009242,              0.0009242,              0.0009242
                    165,                 1.9142,                 2.0684,                 2.1678,                0.62529,                0.45255,                0.53501,                0.27064,                 1.7921,                 1.8268,                 1.9681,              0.0009176,              0.0009176,              0.0009176
                    166,                 1.9152,                 2.0555,                 2.0973,                0.66854,                0.48175,                0.53989,                0.27871,                 1.7772,                 1.8473,                 1.9441,               0.000911,               0.000911,               0.000911
                    167,                 1.8548,                  1.973,                 2.0631,                0.68451,                0.49097,                0.54722,                0.28233,                 1.7236,                 1.8967,                 1.8778,              0.0009044,              0.0009044,              0.0009044
                    168,                 1.9024,                 2.0221,                 2.0945,                0.67694,                0.54745,                0.55642,                0.29549,                 1.7585,                 2.0028,                 1.9117,              0.0008978,              0.0008978,              0.0008978
                    169,                 1.8531,                  2.024,                 2.0794,                0.70071,                 0.5127,                0.55915,                0.28668,                 1.7865,                 1.9179,                 1.9511,              0.0008912,              0.0008912,              0.0008912
                    170,                 1.8611,                 1.9593,                 2.0504,                0.64264,                0.51193,                0.57203,                 0.3038,                 1.7177,                  1.839,                 1.9085,              0.0008846,              0.0008846,              0.0008846
                    171,                 1.8209,                 2.0283,                 2.0749,                0.75304,                0.48905,                0.57001,                0.29969,                 1.7277,                 1.7756,                 1.9022,               0.000878,               0.000878,               0.000878
                    172,                 1.8439,                 1.9815,                 2.1433,                 0.7717,                0.48905,                0.57626,                 0.3306,                 1.7328,                 1.7242,                 1.8998,              0.0008714,              0.0008714,              0.0008714
                    173,                 1.8776,                 2.1229,                 2.0787,                0.75637,                0.49635,                0.58912,                0.32398,                 1.7476,                 1.7381,                 1.9106,              0.0008648,              0.0008648,              0.0008648
                    174,                 1.8494,                  1.948,                 2.0696,                0.66493,                0.54015,                0.58884,                0.34008,                 1.6851,                 1.7519,                 1.8906,              0.0008582,              0.0008582,              0.0008582
                    175,                 1.8696,                 1.9632,                 2.0711,                0.61158,                0.56316,                0.56057,                0.30885,                 1.7751,                 1.7897,                 1.9357,              0.0008516,              0.0008516,              0.0008516
                    176,                 1.8116,                 1.8554,                 2.0646,                0.56025,                0.55797,                0.56279,                0.30057,                 1.7728,                 1.7223,                 1.9364,               0.000845,               0.000845,               0.000845
                    177,                 1.8224,                 2.0377,                 2.1126,                0.60586,                0.46715,                0.52047,                0.26428,                 1.7935,                 1.7487,                 1.9317,              0.0008384,              0.0008384,              0.0008384
                    178,                 1.9667,                  2.066,                 2.2082,                0.69164,                0.47445,                0.51378,                0.26029,                 1.8055,                 1.8303,                 1.9394,              0.0008318,              0.0008318,              0.0008318
                    179,                 1.8543,                  2.061,                 2.0789,                0.60583,                0.46715,                 0.5298,                0.27859,                 1.7384,                 1.8213,                 1.9056,              0.0008252,              0.0008252,              0.0008252
                    180,                 1.7871,                 1.9948,                 1.9907,                0.65287,                0.53285,                0.57232,                 0.3158,                 1.6704,                 1.6746,                 1.8539,              0.0008186,              0.0008186,              0.0008186
                    181,                 1.8518,                 1.9798,                 2.0488,                0.72201,                0.50365,                 0.5668,                0.32328,                 1.6859,                 1.6907,                 1.8385,               0.000812,               0.000812,               0.000812
                    182,                 1.8699,                 2.0076,                   2.11,                0.66452,                0.50365,                0.54858,                0.30247,                 1.7468,                 1.6911,                 1.8452,              0.0008054,              0.0008054,              0.0008054
                    183,                 1.8701,                 2.0786,                 2.0503,                0.64655,                0.48175,                0.53678,                0.29772,                 1.7152,                 1.7336,                 1.8518,              0.0007988,              0.0007988,              0.0007988
                    184,                 1.7751,                 1.9283,                 2.0655,                0.67214,                0.48905,                0.53933,                0.31326,                 1.6448,                 1.7411,                 1.8261,              0.0007922,              0.0007922,              0.0007922
                    185,                 1.8582,                 1.9848,                 2.0078,                0.62891,                0.51958,                0.54749,                 0.3088,                 1.7302,                 1.7127,                 1.8914,              0.0007856,              0.0007856,              0.0007856
                    186,                 1.8838,                 2.0378,                 2.0906,                0.70647,                0.51825,                0.57446,                0.30366,                 1.7389,                 1.6993,                 1.8926,               0.000779,               0.000779,               0.000779
                    187,                 1.7774,                 1.8358,                 2.0364,                0.75072,                0.48905,                0.59457,                0.32201,                 1.6599,                 1.6688,                 1.7819,              0.0007724,              0.0007724,              0.0007724
                    188,                 1.7743,                 1.8552,                 1.9707,                 0.7451,                0.52555,                0.59749,                0.31828,                 1.7089,                 1.6395,                 1.8086,              0.0007658,              0.0007658,              0.0007658
                    189,                 1.7888,                  1.883,                 1.9686,                 0.7717,                0.48905,                0.59366,                0.33235,                 1.6852,                 1.5873,                  1.805,              0.0007592,              0.0007592,              0.0007592
                    190,                 1.8135,                 1.8425,                 1.9857,                0.67702,                0.51825,                0.57219,                0.34393,                 1.6304,                 1.5847,                  1.772,              0.0007526,              0.0007526,              0.0007526
                    191,                 1.7528,                 1.9655,                 1.9511,                0.71575,                0.55474,                0.59378,                0.36342,                  1.609,                 1.5779,                 1.7579,               0.000746,               0.000746,               0.000746
                    192,                  1.756,                 1.8349,                 1.9776,                0.75495,                0.55474,                0.60009,                0.33691,                 1.6639,                 1.6255,                 1.7906,              0.0007394,              0.0007394,              0.0007394
                    193,                 1.7575,                 1.8198,                 1.9531,                0.77717,                0.53285,                0.59756,                0.33446,                  1.624,                 1.7856,                 1.7884,              0.0007328,              0.0007328,              0.0007328
                    194,                 1.7342,                 1.7717,                 2.0057,                0.75033,                0.54015,                0.61674,                0.35174,                 1.5984,                 1.8044,                 1.7807,              0.0007262,              0.0007262,              0.0007262
                    195,                 1.7224,                  1.908,                 1.9717,                0.79426,                0.50365,                0.61753,                 0.3592,                 1.6346,                 1.7333,                 1.7945,              0.0007196,              0.0007196,              0.0007196
                    196,                  1.706,                 1.7971,                 1.8594,                0.77871,                0.51373,                0.62499,                0.37217,                  1.613,                 1.6223,                 1.7631,               0.000713,               0.000713,               0.000713
                    197,                 1.7459,                 1.9167,                 1.9674,                0.84552,                0.54015,                0.63745,                0.35575,                 1.6387,                 1.5843,                 1.7982,              0.0007064,              0.0007064,              0.0007064
                    198,                 1.7648,                 1.8995,                 2.0239,                0.73674,                0.57664,                0.61983,                0.35296,                  1.643,                  1.572,                 1.8017,              0.0006998,              0.0006998,              0.0006998
                    199,                 1.8699,                 1.9471,                 2.0427,                0.74116,                0.55474,                0.62352,                0.35316,                 1.6195,                 1.5618,                 1.7812,              0.0006932,              0.0006932,              0.0006932
                    200,                 1.8758,                 1.9359,                 1.9754,                0.71239,                0.55474,                0.60348,                0.33123,                 1.6993,                 1.5765,                 1.8124,              0.0006866,              0.0006866,              0.0006866
                    201,                 1.6863,                 1.7532,                 1.9382,                0.75515,                0.56204,                0.60568,                0.34099,                 1.6541,                 1.5604,                  1.797,                0.00068,                0.00068,                0.00068
                    202,                 1.7388,                 1.8349,                 2.0124,                0.68581,                0.60584,                0.59902,                0.32912,                 1.6414,                 1.5916,                 1.7926,              0.0006734,              0.0006734,              0.0006734
                    203,                 1.7977,                 1.9145,                 1.9992,                0.65929,                0.58394,                0.59243,                0.34286,                 1.6155,                 1.5777,                 1.7804,              0.0006668,              0.0006668,              0.0006668
                    204,                 1.7221,                 1.8004,                 1.9262,                0.72154,                0.53285,                0.59397,                0.34607,                  1.666,                 1.6066,                 1.7923,              0.0006602,              0.0006602,              0.0006602
                    205,                 1.6774,                 1.8732,                 1.9698,                0.68761,                0.51825,                0.57393,                0.32252,                 1.7095,                 1.6588,                 1.8203,              0.0006536,              0.0006536,              0.0006536
                    206,                 1.7594,                 1.9076,                 1.9744,                0.66243,                0.49635,                0.56006,                0.30424,                  1.685,                 1.7104,                 1.8113,               0.000647,               0.000647,               0.000647
                    207,                 1.8421,                 1.9665,                 1.9546,                0.66616,                0.54745,                0.58331,                0.34124,                 1.6499,                 1.6385,                 1.7821,              0.0006404,              0.0006404,              0.0006404
                    208,                  1.685,                 1.7597,                 1.9438,                0.76407,                0.56934,                0.61076,                0.35486,                 1.6807,                 1.5935,                 1.7749,              0.0006338,              0.0006338,              0.0006338
                    209,                 1.7124,                 1.7065,                 1.8654,                  0.779,                0.57664,                0.61707,                0.34663,                 1.6975,                 1.5449,                 1.8012,              0.0006272,              0.0006272,              0.0006272
                    210,                 1.6597,                 1.8067,                  1.903,                0.81779,                0.55694,                0.63874,                0.36498,                 1.6264,                 1.4983,                 1.7576,              0.0006206,              0.0006206,              0.0006206
                    211,                 1.6158,                 1.7089,                 1.8443,                0.66993,                0.62044,                0.62162,                0.36038,                 1.6324,                  1.518,                 1.7361,               0.000614,               0.000614,               0.000614
                    212,                  1.694,                 1.6884,                 1.9298,                0.74009,                0.57664,                0.62114,                0.36839,                 1.5813,                 1.5347,                 1.7143,              0.0006074,              0.0006074,              0.0006074
                    213,                 1.7796,                 1.8651,                 1.9918,                0.78597,                0.56291,                 0.6392,                0.38805,                 1.4726,                 1.4513,                 1.6578,              0.0006008,              0.0006008,              0.0006008
                    214,                    1.6,                 1.6785,                  1.857,                0.89192,                0.58394,                0.64976,                0.36528,                 1.5701,                 1.4728,                 1.7298,              0.0005942,              0.0005942,              0.0005942
                    215,                 1.6255,                 1.7874,                 1.9279,                0.86044,                0.58394,                0.63747,                 0.3718,                 1.5882,                 1.5054,                 1.7302,              0.0005876,              0.0005876,              0.0005876
                    216,                 1.6916,                 1.7359,                 1.8787,                0.80983,                0.58394,                0.65564,                0.39706,                 1.5521,                 1.4568,                 1.6878,               0.000581,               0.000581,               0.000581
                    217,                 1.7002,                  1.857,                 1.9119,                0.80899,                0.60584,                 0.6737,                0.40198,                 1.5534,                 1.4562,                 1.6812,              0.0005744,              0.0005744,              0.0005744
                    218,                 1.6364,                 1.7437,                 1.9293,                0.78174,                0.60132,                0.66208,                0.40994,                 1.5224,                 1.4732,                 1.6671,              0.0005678,              0.0005678,              0.0005678
                    219,                 1.6123,                 1.6556,                 1.8215,                0.85599,                0.56204,                0.65021,                0.39592,                 1.5037,                 1.4859,                 1.6798,              0.0005612,              0.0005612,              0.0005612
                    220,                 1.6955,                  1.801,                 1.8895,                0.75956,                0.56204,                0.64784,                0.40081,                 1.5056,                 1.4666,                 1.6987,              0.0005546,              0.0005546,              0.0005546
                    221,                 1.6695,                 1.6972,                 1.8725,                0.78106,                0.57291,                 0.6527,                0.38953,                 1.5326,                 1.4457,                 1.6904,               0.000548,               0.000548,               0.000548
                    222,                 1.6598,                 1.6885,                 1.9079,                0.92164,                0.48175,                0.64663,                0.39698,                 1.4964,                 1.4544,                 1.6655,              0.0005414,              0.0005414,              0.0005414
                    223,                  1.637,                  1.695,                  1.866,                0.83336,                0.54756,                 0.6519,                0.40769,                 1.4484,                 1.5156,                 1.6284,              0.0005348,              0.0005348,              0.0005348
                    224,                 1.6544,                 1.7246,                  1.945,                0.86985,                0.53664,                0.65277,                0.41642,                 1.4149,                 1.6076,                 1.6086,              0.0005282,              0.0005282,              0.0005282
                    225,                 1.6383,                  1.701,                 1.9541,                0.76251,                0.53904,                0.63674,                0.39572,                 1.4612,                 1.6466,                 1.6412,              0.0005216,              0.0005216,              0.0005216
                    226,                 1.5136,                 1.6442,                 1.7667,                0.72646,                0.60584,                0.65372,                0.40837,                 1.4484,                 1.5646,                 1.6411,               0.000515,               0.000515,               0.000515
                    227,                 1.5393,                 1.5635,                 1.8256,                0.74855,                0.63504,                  0.667,                0.40297,                 1.4936,                 1.5333,                 1.6616,              0.0005084,              0.0005084,              0.0005084
                    228,                 1.6166,                 1.7657,                 1.8877,                0.75831,                0.60584,                0.66501,                0.39385,                 1.5331,                 1.5165,                 1.6809,              0.0005018,              0.0005018,              0.0005018
                    229,                 1.6457,                 1.6871,                 1.8262,                  0.822,                0.57664,                0.65782,                0.39314,                 1.5055,                  1.423,                 1.6637,              0.0004952,              0.0004952,              0.0004952
                    230,                 1.5881,                 1.6326,                 1.8205,                0.77847,                0.58997,                0.65396,                0.40381,                 1.4874,                 1.4122,                 1.6555,              0.0004886,              0.0004886,              0.0004886
                    231,                 1.5815,                 1.5792,                 1.8604,                0.79426,                0.55474,                0.64238,                0.40609,                 1.5016,                 1.4115,                 1.6792,               0.000482,               0.000482,               0.000482
                    232,                 1.6052,                 1.7366,                 1.8221,                0.73999,                0.59124,                0.64204,                0.40461,                 1.5285,                 1.4162,                 1.6889,              0.0004754,              0.0004754,              0.0004754
                    233,                 1.6711,                 1.6695,                 1.8973,                0.86676,                0.56204,                 0.6552,                0.40024,                 1.5262,                 1.4481,                 1.6791,              0.0004688,              0.0004688,              0.0004688
                    234,                 1.6724,                 1.6789,                 1.8043,                0.84293,                 0.5876,                0.66897,                0.41148,                 1.4983,                   1.44,                 1.6539,              0.0004622,              0.0004622,              0.0004622
                    235,                  1.508,                 1.7837,                 1.8269,                0.81764,                0.60584,                0.67553,                0.43144,                 1.4608,                 1.3649,                 1.6187,              0.0004556,              0.0004556,              0.0004556
                    236,                 1.5651,                 1.6151,                  1.824,                0.84263,                0.62537,                0.68331,                0.44032,                 1.4791,                 1.3488,                 1.6182,               0.000449,               0.000449,               0.000449
                    237,                 1.6253,                 1.6233,                 1.7958,                0.76539,                0.64964,                0.67546,                0.43618,                 1.4802,                 1.3811,                 1.6127,              0.0004424,              0.0004424,              0.0004424
                    238,                 1.4872,                 1.5886,                 1.7511,                0.76043,                0.66423,                0.69423,                0.45145,                 1.4372,                 1.3464,                 1.6077,              0.0004358,              0.0004358,              0.0004358
                    239,                 1.4728,                 1.5906,                 1.7499,                0.82474,                0.60584,                0.69457,                0.44447,                 1.4614,                  1.334,                 1.6257,              0.0004292,              0.0004292,              0.0004292
                    240,                 1.6201,                  1.718,                 1.8397,                0.90424,                0.58394,                0.69769,                0.44327,                 1.4358,                 1.3283,                 1.5998,              0.0004226,              0.0004226,              0.0004226
                    241,                 1.6474,                 1.6749,                 1.8373,                 0.8132,                0.66423,                0.70288,                0.44155,                 1.3957,                 1.3345,                 1.5821,               0.000416,               0.000416,               0.000416
                    242,                 1.5718,                 1.5372,                 1.8534,                0.75199,                0.66397,                0.69252,                0.43698,                 1.3826,                 1.3566,                 1.5819,              0.0004094,              0.0004094,              0.0004094
                    243,                 1.5856,                  1.579,                 1.8061,                0.87464,                0.58394,                0.68585,                0.43787,                 1.3613,                 1.3516,                  1.571,              0.0004028,              0.0004028,              0.0004028
                    244,                 1.6173,                 1.6272,                 1.8414,                0.85561,                0.60555,                0.68572,                0.44173,                 1.3693,                  1.304,                 1.5794,              0.0003962,              0.0003962,              0.0003962
                    245,                 1.5612,                 1.5567,                 1.8311,                0.89093,                0.59624,                0.67762,                0.44547,                  1.376,                  1.297,                 1.5753,              0.0003896,              0.0003896,              0.0003896
                    246,                  1.603,                 1.5439,                 1.7888,                0.90531,                0.57664,                0.67038,                0.44901,                 1.3598,                 1.2906,                 1.5605,               0.000383,               0.000383,               0.000383
                    247,                 1.6086,                 1.5488,                  1.867,                0.89793,                0.57796,                0.67591,                0.45372,                 1.3579,                 1.2854,                 1.5521,              0.0003764,              0.0003764,              0.0003764
                    248,                 1.5161,                  1.567,                  1.826,                0.91188,                0.59124,                 0.6861,                0.45669,                 1.3694,                 1.2903,                 1.5613,              0.0003698,              0.0003698,              0.0003698
                    249,                 1.4771,                 1.5892,                 1.7955,                0.89345,                0.59124,                0.68638,                0.45718,                 1.3401,                 1.3071,                 1.5568,              0.0003632,              0.0003632,              0.0003632
                    250,                 1.5104,                 1.5838,                 1.8017,                0.83685,                0.59854,                0.68862,                0.45952,                 1.3274,                 1.3111,                 1.5508,              0.0003566,              0.0003566,              0.0003566
                    251,                 1.5852,                  1.613,                 1.8528,                  0.894,                0.59854,                0.69896,                 0.4673,                 1.3269,                 1.2882,                 1.5487,                0.00035,                0.00035,                0.00035
                    252,                 1.5192,                 1.5116,                 1.7468,                0.79623,                0.65601,                0.70011,                0.47943,                 1.3087,                  1.306,                 1.5388,              0.0003434,              0.0003434,              0.0003434
                    253,                 1.5543,                 1.6239,                 1.8673,                0.83294,                0.61314,                0.68721,                0.46909,                 1.3089,                  1.352,                 1.5293,              0.0003368,              0.0003368,              0.0003368
                    254,                 1.5392,                 1.5731,                 1.7848,                0.83513,                0.59159,                0.68573,                  0.458,                 1.3129,                 1.3483,                 1.5244,              0.0003302,              0.0003302,              0.0003302
                    255,                 1.4836,                 1.5208,                 1.7055,                 0.7997,                0.64234,                0.69353,                 0.4604,                 1.3225,                 1.3131,                 1.5236,              0.0003236,              0.0003236,              0.0003236
                    256,                 1.5507,                 1.6308,                 1.7488,                0.83674,                0.63599,                0.69491,                0.46518,                 1.3078,                 1.2802,                 1.5167,               0.000317,               0.000317,               0.000317
                    257,                 1.5647,                 1.6892,                 1.8265,                0.80005,                0.62774,                0.69599,                0.46263,                  1.315,                 1.2857,                 1.5205,              0.0003104,              0.0003104,              0.0003104
                    258,                 1.4454,                 1.4469,                 1.7242,                0.82792,                0.59702,                0.68599,                0.45191,                  1.329,                 1.2959,                 1.5341,              0.0003038,              0.0003038,              0.0003038
                    259,                 1.5376,                 1.4776,                  1.765,                0.85075,                0.60584,                0.68716,                0.46253,                 1.3037,                 1.3045,                 1.5212,              0.0002972,              0.0002972,              0.0002972
                    260,                  1.517,                 1.4908,                 1.7821,                 0.8796,                0.56934,                 0.6837,                 0.4664,                 1.3013,                 1.3044,                 1.5203,              0.0002906,              0.0002906,              0.0002906
                    261,                 1.3737,                 1.4189,                 1.6905,                 0.9086,                0.58052,                0.68612,                0.47822,                 1.2891,                 1.2843,                 1.5086,               0.000284,               0.000284,               0.000284
                    262,                 1.4575,                 1.6325,                 1.7369,                0.84311,                0.61314,                0.68556,                0.47362,                  1.284,                 1.2829,                 1.5009,              0.0002774,              0.0002774,              0.0002774
                    263,                 1.5606,                 1.6429,                  1.799,                0.87082,                0.59048,                0.68478,                 0.4773,                 1.2886,                 1.2498,                 1.4925,              0.0002708,              0.0002708,              0.0002708
                    264,                  1.478,                 1.5602,                 1.7458,                0.93933,                0.56506,                0.68566,                 0.4723,                 1.3101,                 1.2291,                 1.4871,              0.0002642,              0.0002642,              0.0002642
                    265,                 1.4204,                 1.3913,                  1.706,                0.93659,                0.56934,                0.69175,                0.46521,                 1.3174,                 1.2178,                 1.4897,              0.0002576,              0.0002576,              0.0002576
                    266,                 1.5203,                 1.5052,                  1.765,                0.91802,                0.57219,                0.70042,                0.46377,                 1.3146,                 1.2229,                 1.4984,               0.000251,               0.000251,               0.000251
                    267,                 1.5256,                 1.4468,                 1.7779,                0.88111,                0.60584,                0.70495,                0.48184,                 1.2876,                 1.2326,                 1.4921,              0.0002444,              0.0002444,              0.0002444
                    268,                 1.3851,                 1.3241,                 1.6649,                0.87476,                0.59124,                0.70606,                0.49091,                 1.2441,                 1.2071,                 1.4738,              0.0002378,              0.0002378,              0.0002378
                    269,                 1.5266,                 1.6094,                 1.7583,                0.86011,                0.64964,                0.70903,                0.49785,                 1.2468,                 1.2267,                 1.4677,              0.0002312,              0.0002312,              0.0002312
                    270,                 1.5494,                 1.7845,                 1.7365,                0.85873,                0.64964,                0.70935,                0.49506,                  1.286,                 1.2481,                 1.4784,              0.0002246,              0.0002246,              0.0002246
                    271,                 1.5247,                 1.4806,                 1.7161,                0.83633,                0.65693,                0.70995,                0.48725,                 1.3215,                 1.2397,                 1.4964,               0.000218,               0.000218,               0.000218
                    272,                 1.5289,                 1.5683,                 1.7197,                0.83364,                0.64234,                  0.707,                0.48125,                 1.3312,                 1.2345,                  1.506,              0.0002114,              0.0002114,              0.0002114
                    273,                 1.5068,                 1.5313,                 1.7491,                0.86937,                0.62774,                0.70838,                0.48934,                 1.2798,                 1.1994,                 1.4857,              0.0002048,              0.0002048,              0.0002048
                    274,                  1.474,                 1.5276,                 1.7888,                0.91865,                0.57699,                0.70318,                0.48525,                 1.2763,                 1.1999,                 1.4912,              0.0001982,              0.0001982,              0.0001982
                    275,                 1.5232,                 1.4237,                 1.7481,                0.85763,                0.62774,                0.70275,                 0.4863,                 1.2705,                 1.2187,                  1.478,              0.0001916,              0.0001916,              0.0001916
                    276,                 1.4968,                 1.6101,                  1.754,                0.87932,                0.63826,                0.70763,                0.49481,                 1.2695,                 1.2077,                 1.4626,               0.000185,               0.000185,               0.000185
                    277,                  1.563,                 1.5955,                 1.7672,                0.90125,                0.62774,                0.71255,                0.49515,                  1.275,                 1.1959,                 1.4584,              0.0001784,              0.0001784,              0.0001784
                    278,                  1.421,                 1.4148,                 1.7138,                0.92457,                0.62634,                0.71783,                0.49681,                 1.2779,                 1.1977,                  1.458,              0.0001718,              0.0001718,              0.0001718
                    279,                 1.4128,                 1.4227,                  1.682,                0.82417,                0.67883,                0.72332,                0.49751,                 1.2719,                 1.1922,                 1.4575,              0.0001652,              0.0001652,              0.0001652
                    280,                 1.4216,                 1.3546,                 1.6913,                0.84572,                0.65693,                 0.7222,                0.49684,                 1.2632,                 1.1928,                 1.4578,              0.0001586,              0.0001586,              0.0001586
                    281,                 1.5248,                  1.483,                  1.772,                0.85801,                0.65693,                0.72257,                0.49876,                 1.2522,                 1.1826,                 1.4536,               0.000152,               0.000152,               0.000152
                    282,                 1.4488,                 1.4761,                 1.6984,                0.85073,                0.65693,                0.72008,                0.50472,                 1.2363,                 1.1734,                 1.4465,              0.0001454,              0.0001454,              0.0001454
                    283,                 1.4724,                 1.4612,                 1.7724,                0.89605,                0.64964,                0.72215,                0.50571,                 1.2316,                 1.1679,                 1.4393,              0.0001388,              0.0001388,              0.0001388
                    284,                 1.3843,                 1.4492,                 1.6762,                0.86264,                0.64964,                 0.7189,                0.50858,                 1.2296,                 1.1781,                 1.4346,              0.0001322,              0.0001322,              0.0001322
                    285,                 1.5426,                 1.5195,                 1.6918,                 0.8632,                0.64234,                0.71618,                0.50811,                 1.2364,                 1.1981,                 1.4363,              0.0001256,              0.0001256,              0.0001256
                    286,                 1.3705,                 1.4048,                 1.7151,                0.85519,                0.64662,                0.71669,                0.50576,                 1.2443,                 1.2138,                 1.4433,               0.000119,               0.000119,               0.000119
                    287,                 1.3884,                 1.3702,                 1.6923,                0.84174,                0.66002,                0.71572,                0.50392,                 1.2507,                 1.2226,                 1.4489,              0.0001124,              0.0001124,              0.0001124
                    288,                 1.4163,                 1.5251,                 1.7204,                 0.8408,                0.66423,                0.71356,                 0.5019,                 1.2514,                 1.2202,                 1.4494,              0.0001058,              0.0001058,              0.0001058
                    289,                 1.5057,                  1.385,                 1.7424,                0.85009,                0.66226,                0.71224,                0.49828,                 1.2464,                 1.2213,                 1.4488,               9.92e-05,               9.92e-05,               9.92e-05
                    290,                 1.3707,                  1.361,                 1.7131,                0.85708,                0.65661,                 0.7129,                0.50655,                 1.2351,                 1.2157,                 1.4458,               9.26e-05,               9.26e-05,               9.26e-05
                    291,                 1.4555,                  1.529,                 1.7191,                0.83341,                0.67153,                0.71239,                0.50555,                 1.2324,                 1.2384,                 1.4418,                8.6e-05,                8.6e-05,                8.6e-05
                    292,                 1.3364,                 1.4253,                 1.5981,                0.80535,                0.66423,                0.71024,                0.49984,                 1.2385,                 1.2534,                 1.4418,               7.94e-05,               7.94e-05,               7.94e-05
                    293,                  1.352,                 1.5309,                 1.6387,                0.81336,                0.66801,                0.70992,                0.49874,                 1.2394,                 1.2535,                 1.4406,               7.28e-05,               7.28e-05,               7.28e-05
                    294,                 1.3863,                  1.463,                 1.6729,                0.81659,                0.64998,                0.70833,                0.49791,                 1.2369,                 1.2568,                 1.4383,               6.62e-05,               6.62e-05,               6.62e-05
                    295,                 1.4062,                 1.3708,                 1.5919,                0.82246,                0.64248,                0.70725,                0.49673,                 1.2343,                 1.2536,                 1.4351,               5.96e-05,               5.96e-05,               5.96e-05
                    296,                 1.3613,                 1.3673,                 1.6423,                0.82353,                0.64234,                0.70569,                0.49362,                 1.2334,                 1.2514,                 1.4354,                5.3e-05,                5.3e-05,                5.3e-05
                    297,                 1.4384,                 1.4338,                 1.6582,                0.81623,                0.64842,                0.70629,                0.49369,                 1.2266,                 1.2358,                 1.4311,               4.64e-05,               4.64e-05,               4.64e-05
                    298,                 1.5599,                 1.4742,                 1.7904,                0.79915,                0.65693,                0.70674,                0.49468,                 1.2216,                 1.2255,                 1.4253,               3.98e-05,               3.98e-05,               3.98e-05
                    299,                 1.3368,                 1.3217,                 1.5985,                0.80487,                0.66239,                0.70838,                0.50039,                 1.2147,                 1.2129,                 1.4188,               3.32e-05,               3.32e-05,               3.32e-05
                    300,                 1.3689,                 1.2467,                 1.6763,                0.79982,                0.65693,                0.70895,                0.49947,                 1.2122,                 1.2031,                 1.4176,               2.66e-05,               2.66e-05,               2.66e-05
