                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    146,                 1.3571,                 1.1434,                 1.6469,                0.92367,                0.84248,                0.95277,                0.65605,                 1.1887,                0.91697,                  1.565,               0.001043,               0.001043,               0.001043
                    147,                 1.2537,                0.99716,                 1.5338,                0.89905,                0.90184,                0.96424,                0.69191,                 1.1274,                0.89708,                 1.5223,              0.0010364,              0.0010364,              0.0010364
                    148,                 1.3174,                 1.0903,                  1.579,                0.90035,                0.85778,                0.93795,                0.67289,                 1.1425,                 1.0436,                 1.5467,              0.0010298,              0.0010298,              0.0010298
                    149,                 1.3846,                 1.1342,                 1.6791,                0.92787,                0.83544,                 0.9357,                0.61487,                 1.2468,                 1.1002,                 1.5786,              0.0010232,              0.0010232,              0.0010232
                    150,                 1.3023,                 1.0478,                 1.5462,                0.88424,                 0.8481,                0.94196,                0.64602,                  1.183,                0.92704,                 1.5315,              0.0010166,              0.0010166,              0.0010166
                    151,                  1.324,                 1.0494,                 1.5356,                 0.9165,                 0.8336,                0.95223,                0.65061,                 1.1735,                 0.8939,                 1.5357,                0.00101,                0.00101,                0.00101
                    152,                  1.389,                 1.1916,                 1.6474,                0.92133,                0.88949,                0.96042,                0.69453,                 1.1203,                0.88165,                 1.5033,              0.0010034,              0.0010034,              0.0010034
                    153,                 1.2412,                 1.0281,                 1.5629,                0.91722,                0.91164,                0.95304,                0.67373,                 1.1128,                0.95691,                 1.4899,              0.0009968,              0.0009968,              0.0009968
                    154,                 1.1693,                0.96413,                 1.5224,                0.91502,                0.86709,                0.94955,                0.68914,                 1.0886,                 0.9505,                 1.4695,              0.0009902,              0.0009902,              0.0009902
                    155,                 1.3203,                 1.0278,                 1.5645,                0.96583,                0.86709,                 0.9532,                0.68029,                 1.1034,                0.91706,                  1.473,              0.0009836,              0.0009836,              0.0009836
                    156,                 1.3102,                 1.1108,                 1.6523,                0.95127,                0.86483,                0.96091,                  0.687,                 1.1127,                0.90545,                 1.4824,               0.000977,               0.000977,               0.000977
                    157,                 1.2183,                 1.0092,                 1.5182,                0.94888,                0.85443,                0.94529,                0.66199,                 1.1291,                0.92545,                  1.495,              0.0009704,              0.0009704,              0.0009704
                    158,                 1.2202,                 1.0239,                 1.5476,                0.97538,                0.81013,                0.93191,                0.66535,                 1.1259,                0.91919,                 1.5188,              0.0009638,              0.0009638,              0.0009638
                    159,                 1.2396,                0.97423,                 1.5162,                0.95022,                 0.8457,                0.94572,                0.68581,                  1.095,                 0.8736,                 1.4766,              0.0009572,              0.0009572,              0.0009572
                    160,                 1.2224,                0.94409,                 1.5052,                0.91105,                0.91772,                0.96573,                0.66599,                 1.1136,                0.91967,                 1.4789,              0.0009506,              0.0009506,              0.0009506
                    161,                 1.3035,                 1.0085,                 1.5055,                0.92616,                0.89873,                0.96086,                0.65762,                 1.1374,                0.99291,                 1.4966,               0.000944,               0.000944,               0.000944
                    162,                 1.2326,                 1.0114,                   1.51,                0.94085,                0.90603,                 0.9716,                0.68265,                 1.1249,                0.88073,                 1.4869,              0.0009374,              0.0009374,              0.0009374
                    163,                 1.3003,                 1.0791,                 1.5899,                  0.953,                0.89832,                0.96761,                0.70877,                 1.0912,                0.81997,                 1.4645,              0.0009308,              0.0009308,              0.0009308
                    164,                 1.2477,                 1.0575,                 1.5953,                0.97138,                0.85912,                0.97271,                0.72094,                 1.0675,                0.80615,                  1.477,              0.0009242,              0.0009242,              0.0009242
                    165,                 1.2492,                 1.0181,                 1.5153,                 0.9345,                0.89241,                0.97502,                0.70164,                 1.0947,                0.80232,                 1.4766,              0.0009176,              0.0009176,              0.0009176
                    166,                 1.2765,                  1.039,                 1.5766,                0.92948,                0.88608,                0.97088,                0.71825,                 1.0559,                0.81676,                 1.4323,               0.000911,               0.000911,               0.000911
                    167,                 1.1552,                0.92098,                 1.4805,                0.92554,                0.91772,                0.96884,                0.71502,                 1.0314,                 0.8149,                 1.4447,              0.0009044,              0.0009044,              0.0009044
                    168,                 1.1779,                 1.0028,                 1.4997,                0.92069,                0.91139,                0.96386,                0.72163,                 1.0442,                0.81654,                 1.4467,              0.0008978,              0.0008978,              0.0008978
                    169,                 1.2217,                0.99649,                 1.5154,                0.94163,                0.91897,                0.97255,                0.72194,                 1.0585,                0.78702,                 1.4554,              0.0008912,              0.0008912,              0.0008912
                    170,                 1.2197,                0.97811,                 1.4994,                0.97917,                0.89274,                0.98168,                0.72516,                 1.0266,                0.78147,                 1.4046,              0.0008846,              0.0008846,              0.0008846
                    171,                 1.2258,                0.97687,                 1.5407,                0.94629,                0.89206,                0.96776,                0.70011,                 1.0202,                0.86057,                 1.4049,               0.000878,               0.000878,               0.000878
                    172,                 1.1659,                0.98262,                 1.4926,                0.97462,                0.89873,                  0.975,                0.70989,                 1.0384,                0.79405,                 1.4194,              0.0008714,              0.0008714,              0.0008714
                    173,                 1.2076,                0.96398,                 1.5262,                0.96907,                0.92405,                0.97762,                0.72007,                 1.0032,                0.75943,                 1.4184,              0.0008648,              0.0008648,              0.0008648
                    174,                 1.1995,                0.92825,                 1.5027,                0.92776,                0.89413,                 0.9702,                0.71049,                 1.0406,                0.78061,                 1.4256,              0.0008582,              0.0008582,              0.0008582
                    175,                 1.2575,                0.98586,                 1.5812,                0.93515,                0.89241,                0.97537,                0.71006,                 1.0036,                0.75556,                 1.3912,              0.0008516,              0.0008516,              0.0008516
                    176,                 1.1556,                0.90892,                 1.4669,                0.94699,                0.90448,                0.97521,                0.69959,                 1.0404,                0.80273,                 1.4157,               0.000845,               0.000845,               0.000845
                    177,                 1.2635,                 1.0182,                 1.5751,                0.89414,                0.93038,                0.96954,                0.70298,                 1.0229,                0.85284,                 1.4063,              0.0008384,              0.0008384,              0.0008384
                    178,                 1.1874,                0.97889,                 1.5066,                0.94795,                0.92405,                 0.9758,                0.71224,                 1.0327,                0.83362,                 1.4178,              0.0008318,              0.0008318,              0.0008318
                    179,                  1.219,                 0.9367,                 1.5242,                0.94135,                0.91428,                0.97492,                0.72575,                 1.0228,                0.80965,                 1.3927,              0.0008252,              0.0008252,              0.0008252
                    180,                 1.1847,                0.87069,                 1.4531,                0.95947,                0.89907,                0.97637,                0.73598,                0.98035,                0.75799,                 1.3526,              0.0008186,              0.0008186,              0.0008186
                    181,                 1.2176,                 1.0262,                 1.5587,                0.91885,                0.93168,                0.97839,                0.73747,                0.97326,                 0.7367,                 1.3598,               0.000812,               0.000812,               0.000812
                    182,                 1.1078,                0.85321,                 1.4342,                 0.9437,                0.95477,                0.98151,                0.73544,                 1.0263,                0.76244,                 1.3827,              0.0008054,              0.0008054,              0.0008054
                    183,                 1.1678,                0.90323,                 1.4972,                0.96958,                0.93671,                0.98363,                0.75367,                0.97683,                 0.7351,                 1.3513,              0.0007988,              0.0007988,              0.0007988
                    184,                 1.1193,                0.90645,                 1.4615,                0.97176,                0.87122,                0.97683,                0.69313,                 1.1059,                0.76416,                 1.4632,              0.0007922,              0.0007922,              0.0007922
                    185,                 1.1426,                0.84758,                 1.4168,                 0.9654,                0.88608,                0.97453,                 0.7164,                 1.0482,                0.78264,                  1.435,              0.0007856,              0.0007856,              0.0007856
                    186,                 1.1571,                0.91642,                 1.4833,                0.89072,                 0.9286,                0.97438,                0.74177,                0.97241,                0.75044,                 1.3705,               0.000779,               0.000779,               0.000779
                    187,                 1.1104,                0.89835,                 1.4235,                0.96882,                0.90506,                0.98053,                0.76899,                0.92123,                0.73371,                 1.3304,              0.0007724,              0.0007724,              0.0007724
                    188,                 1.1475,                0.90631,                 1.4277,                0.95227,                0.91139,                0.97443,                0.73569,                0.98633,                 0.7455,                 1.3731,              0.0007658,              0.0007658,              0.0007658
                    189,                 1.0939,                0.90704,                 1.4912,                0.93946,                0.88391,                0.97041,                0.73289,                0.98129,                0.76926,                 1.3665,              0.0007592,              0.0007592,              0.0007592
                    190,                 1.1007,                0.85026,                 1.3807,                0.95345,                0.86076,                0.96837,                0.71401,                 1.0319,                0.79112,                 1.3994,              0.0007526,              0.0007526,              0.0007526
                    191,                 1.1934,                0.95642,                 1.4722,                0.97293,                0.90994,                0.97798,                 0.7394,                 0.9687,                0.74688,                 1.3516,               0.000746,               0.000746,               0.000746
                    192,                 1.1068,                0.88267,                 1.4226,                 0.9605,                0.92334,                0.98116,                0.74488,                0.91316,                0.74311,                 1.3161,              0.0007394,              0.0007394,              0.0007394
                    193,                 1.1324,                0.94626,                 1.4208,                0.96012,                0.91418,                0.98363,                0.70772,                 1.0107,                0.80402,                 1.3626,              0.0007328,              0.0007328,              0.0007328
                    194,                 1.1703,                0.93632,                 1.4918,                0.93075,                0.93573,                 0.9849,                0.73534,                0.90812,                0.77409,                 1.2964,              0.0007262,              0.0007262,              0.0007262
                    195,                 1.0491,                0.89382,                 1.4233,                 0.9465,                0.94937,                0.98681,                0.74589,                 0.9096,                0.71614,                 1.3064,              0.0007196,              0.0007196,              0.0007196
                    196,                 1.1099,                0.87856,                 1.4243,                 0.9799,                0.92586,                0.98681,                0.75641,                0.92333,                0.71913,                 1.3138,               0.000713,               0.000713,               0.000713
                    197,                  1.055,                0.86668,                 1.4436,                0.97569,                 0.9557,                0.99072,                0.76142,                0.92464,                0.72565,                  1.307,              0.0007064,              0.0007064,              0.0007064
                    198,                 1.1679,                0.88483,                 1.4675,                0.96035,                0.91987,                0.97929,                0.73033,                0.93578,                0.80711,                 1.3228,              0.0006998,              0.0006998,              0.0006998
                    199,                 1.1691,                 0.8744,                 1.4955,                0.96048,                0.92285,                 0.9827,                0.74138,                 0.9336,                0.79509,                 1.3119,              0.0006932,              0.0006932,              0.0006932
                    200,                 1.1251,                0.81389,                 1.4109,                0.96752,                0.94281,                0.98965,                0.76637,                0.92387,                0.70116,                 1.2977,              0.0006866,              0.0006866,              0.0006866
                    201,                 1.1187,                0.85576,                  1.442,                0.94412,                0.96244,                0.98542,                0.76111,                0.94016,                0.68753,                  1.303,                0.00068,                0.00068,                0.00068
                    202,                 1.1299,                0.91907,                 1.4224,                0.92605,                0.95112,                 0.9821,                0.75863,                0.95329,                 0.7114,                 1.3041,              0.0006734,              0.0006734,              0.0006734
                    203,                 1.1623,                0.92261,                 1.4498,                0.94334,                0.94842,                0.98603,                0.77511,                0.90976,                0.68178,                 1.2821,              0.0006668,              0.0006668,              0.0006668
                    204,                 1.0605,                0.82546,                 1.3897,                0.97549,                0.92405,                0.98043,                0.75933,                0.91706,                0.68404,                 1.3025,              0.0006602,              0.0006602,              0.0006602
                    205,                 1.0815,                0.86627,                   1.42,                0.95431,                0.92535,                0.97907,                0.75806,                0.90995,                0.69057,                 1.2894,              0.0006536,              0.0006536,              0.0006536
                    206,                 1.0871,                0.85599,                 1.3648,                0.95965,                0.90317,                0.97659,                0.76241,                0.92772,                 0.7147,                 1.3052,               0.000647,               0.000647,               0.000647
                    207,                  1.111,                0.91172,                 1.4616,                0.96688,                0.92371,                0.98269,                0.77364,                 0.9164,                0.70116,                 1.2987,              0.0006404,              0.0006404,              0.0006404
                    208,                 1.0957,                0.84591,                 1.4086,                0.95495,                 0.9391,                0.98595,                0.77586,                0.88719,                0.65278,                 1.2589,              0.0006338,              0.0006338,              0.0006338
                    209,                 1.0438,                0.86453,                 1.3556,                0.97297,                0.93671,                0.98638,                0.77506,                0.89067,                 0.6634,                 1.2628,              0.0006272,              0.0006272,              0.0006272
                    210,                 1.1632,                 0.9311,                 1.4704,                0.97263,                0.89958,                0.98598,                0.78246,                0.88895,                0.70324,                 1.2538,              0.0006206,              0.0006206,              0.0006206
                    211,                 1.0818,                0.85284,                  1.397,                0.94718,                0.92405,                0.98324,                0.75449,                0.94419,                0.76748,                 1.3015,               0.000614,               0.000614,               0.000614
                    212,                 1.0971,                0.90653,                  1.422,                0.96787,                0.96835,                0.99064,                0.76855,                0.89371,                0.68668,                  1.284,              0.0006074,              0.0006074,              0.0006074
                    213,                 1.0386,                0.84054,                 1.4215,                 0.9556,                0.95354,                0.98873,                0.76997,                0.90139,                0.67998,                 1.3058,              0.0006008,              0.0006008,              0.0006008
                    214,                 1.0918,                0.81373,                 1.3583,                  0.938,                0.95759,                0.98774,                 0.7671,                0.90087,                0.66685,                 1.3031,              0.0005942,              0.0005942,              0.0005942
                    215,                 1.0322,                0.82475,                 1.3921,                0.96811,                0.96084,                0.98855,                0.78441,                0.89526,                0.66101,                 1.3126,              0.0005876,              0.0005876,              0.0005876
                    216,                 1.0901,                0.85754,                  1.374,                0.96713,                0.93116,                 0.9891,                0.76019,                0.94042,                0.67779,                 1.3291,               0.000581,               0.000581,               0.000581
                    217,                 1.1034,                0.85729,                 1.4135,                0.96937,                0.94937,                0.98911,                0.78156,                0.85581,                0.61783,                 1.2606,              0.0005744,              0.0005744,              0.0005744
                    218,                 1.1165,                0.92433,                 1.4522,                 0.9807,                0.96488,                0.99037,                0.78652,                0.83426,                0.62119,                 1.2229,              0.0005678,              0.0005678,              0.0005678
                    219,                 1.0425,                 0.8308,                  1.403,                0.96777,                0.95024,                0.98979,                0.79238,                0.82597,                0.63801,                 1.2265,              0.0005612,              0.0005612,              0.0005612
                    220,                  1.034,                0.82295,                 1.3957,                0.94213,                0.96203,                0.98908,                0.78478,                0.88558,                0.65277,                 1.2734,              0.0005546,              0.0005546,              0.0005546
                    221,                  1.094,                0.85638,                 1.4275,                0.93618,                0.98101,                 0.9896,                0.78233,                0.87048,                0.63917,                 1.2756,               0.000548,               0.000548,               0.000548
                    222,                 1.0679,                0.81173,                 1.4226,                0.98546,                0.94937,                0.99002,                0.77794,                0.87056,                0.64946,                 1.2712,              0.0005414,              0.0005414,              0.0005414
                    223,                 1.0063,                0.80577,                 1.3989,                0.97138,                 0.9557,                0.99043,                0.79093,                0.83658,                0.60809,                 1.2488,              0.0005348,              0.0005348,              0.0005348
                    224,                 1.0457,                0.78374,                 1.3674,                0.95014,                 0.9649,                0.98865,                0.77827,                0.87059,                0.62684,                 1.2628,              0.0005282,              0.0005282,              0.0005282
                    225,                 1.0388,                0.85283,                 1.4099,                0.98057,                0.95824,                0.99067,                0.79155,                0.84022,                0.61139,                 1.2297,              0.0005216,              0.0005216,              0.0005216
                    226,                0.99732,                0.77921,                 1.3377,                0.98097,                0.97903,                0.99209,                0.79552,                 0.8388,                0.58682,                 1.2323,               0.000515,               0.000515,               0.000515
                    227,                 1.0336,                0.78341,                 1.3681,                0.99013,                0.98101,                0.99313,                 0.7965,                0.81781,                0.58712,                  1.219,              0.0005084,              0.0005084,              0.0005084
                    228,                  0.997,                0.78183,                 1.3135,                0.99224,                0.98101,                0.99457,                0.79718,                0.80354,                0.57375,                 1.2147,              0.0005018,              0.0005018,              0.0005018
                    229,                 1.0132,                0.84161,                 1.4043,                0.99597,                0.98101,                0.99481,                 0.7995,                0.80506,                0.57456,                 1.2096,              0.0004952,              0.0004952,              0.0004952
                    230,                 1.0027,                0.78204,                 1.4031,                0.98048,                0.98101,                 0.9939,                0.80062,                0.80731,                0.61178,                 1.2135,              0.0004886,              0.0004886,              0.0004886
                    231,                   1.01,                0.78955,                 1.3559,                      1,                0.96721,                0.99351,                0.79222,                 0.8183,                0.60921,                 1.2236,               0.000482,               0.000482,               0.000482
                    232,                0.99277,                0.73708,                 1.2962,                0.94955,                0.96835,                0.98926,                0.79948,                0.83783,                  0.639,                 1.2282,              0.0004754,              0.0004754,              0.0004754
                    233,                 1.0541,                0.79207,                 1.3229,                 0.9561,                0.96493,                0.98999,                0.80881,                  0.803,                0.62117,                 1.2096,              0.0004688,              0.0004688,              0.0004688
                    234,                 0.9831,                0.79063,                 1.3431,                 0.9689,                0.98585,                 0.9929,                0.80851,                0.77783,                 0.5894,                 1.1925,              0.0004622,              0.0004622,              0.0004622
                    235,                0.98272,                0.79504,                 1.3284,                0.97804,                0.98734,                0.99392,                0.80437,                0.77584,                0.57802,                 1.1899,              0.0004556,              0.0004556,              0.0004556
                    236,                0.99047,                0.76382,                 1.3316,                 0.9646,                0.98734,                0.99343,                0.78768,                0.79639,                0.59594,                 1.1966,               0.000449,               0.000449,               0.000449
                    237,                 1.0328,                 0.7785,                 1.3784,                  0.961,                0.98734,                0.99299,                0.80034,                 0.7812,                0.59416,                 1.1898,              0.0004424,              0.0004424,              0.0004424
                    238,                  1.024,                  0.836,                  1.361,                0.96988,                0.98101,                0.99312,                0.80607,                0.76588,                 0.5771,                 1.1756,              0.0004358,              0.0004358,              0.0004358
                    239,                0.97295,                0.77836,                 1.3387,                0.97469,                0.97509,                0.99205,                0.80192,                0.76184,                0.57158,                 1.1761,              0.0004292,              0.0004292,              0.0004292
                    240,                0.95222,                0.72067,                 1.2906,                0.97641,                 0.9557,                 0.9916,                0.79562,                0.80309,                0.58943,                 1.1882,              0.0004226,              0.0004226,              0.0004226
                    241,                0.95449,                0.73586,                 1.3001,                0.96779,                0.95079,                0.99012,                 0.8165,                0.77085,                0.60354,                  1.166,               0.000416,               0.000416,               0.000416
                    242,                 1.0481,                0.75362,                 1.3334,                0.98067,                0.94937,                0.99151,                0.81551,                0.78543,                0.58866,                 1.1752,              0.0004094,              0.0004094,              0.0004094
                    243,                0.96201,                0.73454,                 1.2994,                0.98075,                0.96737,                0.99278,                0.81478,                0.76979,                0.55879,                 1.1732,              0.0004028,              0.0004028,              0.0004028
                    244,                 1.0036,                0.72771,                 1.3291,                      1,                0.95422,                0.99364,                0.81786,                0.76371,                0.55512,                 1.1669,              0.0003962,              0.0003962,              0.0003962
                    245,                 1.0334,                0.81548,                 1.3424,                 0.9554,                0.98101,                0.99351,                0.80989,                0.78473,                0.55585,                 1.1749,              0.0003896,              0.0003896,              0.0003896
                    246,                 1.0478,                0.79043,                 1.3297,                0.96958,                0.98101,                0.99366,                0.82528,                 0.7613,                0.54859,                 1.1687,               0.000383,               0.000383,               0.000383
                    247,                0.96396,                0.70865,                 1.3166,                0.97489,                  0.983,                 0.9936,                0.81208,                0.78503,                0.54592,                  1.178,              0.0003764,              0.0003764,              0.0003764
                    248,                0.99643,                0.76042,                 1.3417,                 0.9848,                0.98101,                0.99399,                0.79976,                0.77577,                0.54583,                 1.1689,              0.0003698,              0.0003698,              0.0003698
                    249,                 0.9368,                0.68999,                  1.259,                0.95824,                0.98734,                0.99319,                0.79531,                 0.7726,                0.57096,                 1.1679,              0.0003632,              0.0003632,              0.0003632
                    250,                 1.0234,                0.76229,                 1.3245,                 0.9326,                0.98101,                0.98677,                0.79438,                0.79067,                0.62909,                 1.1882,              0.0003566,              0.0003566,              0.0003566
                    251,                 1.0369,                0.74896,                 1.3639,                0.93894,                0.97325,                0.98845,                0.78931,                0.82685,                0.63564,                 1.2233,                0.00035,                0.00035,                0.00035
                    252,                0.96614,                0.77581,                 1.3301,                0.94972,                0.95642,                0.99062,                0.79374,                0.79566,                0.61351,                 1.1933,              0.0003434,              0.0003434,              0.0003434
                    253,                0.98143,                0.76706,                 1.3555,                0.95439,                      1,                0.99278,                 0.7969,                0.77363,                0.58477,                 1.1738,              0.0003368,              0.0003368,              0.0003368
                    254,                 1.0091,                0.73086,                 1.3423,                0.96296,                0.98721,                0.99209,                0.80801,                0.75649,                0.55371,                 1.1685,              0.0003302,              0.0003302,              0.0003302
                    255,                 1.0086,                0.78478,                 1.3561,                0.98075,                0.96751,                0.99241,                0.81361,                0.73439,                0.54371,                 1.1502,              0.0003236,              0.0003236,              0.0003236
                    256,                 0.9499,                0.72444,                 1.3156,                0.97904,                0.97468,                 0.9938,                 0.8219,                0.72978,                   0.54,                 1.1397,               0.000317,               0.000317,               0.000317
                    257,                0.89344,                0.70613,                 1.3024,                0.97511,                0.99173,                0.99424,                0.82647,                  0.735,                0.54069,                 1.1465,              0.0003104,              0.0003104,              0.0003104
                    258,                0.91053,                0.69312,                 1.2124,                0.98463,                0.98101,                0.99424,                0.83049,                 0.7513,                0.54243,                 1.1703,              0.0003038,              0.0003038,              0.0003038
                    259,                0.92565,                0.72894,                 1.3019,                0.97528,                0.99899,                0.99424,                0.82471,                 0.7642,                0.54007,                 1.1722,              0.0002972,              0.0002972,              0.0002972
                    260,                0.99703,                0.76179,                 1.3276,                0.98678,                0.98101,                0.99438,                0.81635,                0.78634,                0.54072,                 1.1756,              0.0002906,              0.0002906,              0.0002906
                    261,                0.99701,                0.78795,                 1.3241,                0.99357,                0.97837,                0.99463,                0.81121,                0.78143,                0.53781,                 1.1728,               0.000284,               0.000284,               0.000284
                    262,                 1.0241,                0.77504,                 1.3362,                0.97486,                0.99367,                 0.9945,                0.82329,                0.75574,                0.53659,                 1.1575,              0.0002774,              0.0002774,              0.0002774
                    263,                0.92296,                0.70779,                 1.2851,                0.97763,                0.98734,                0.99437,                0.82369,                0.73633,                0.53275,                 1.1493,              0.0002708,              0.0002708,              0.0002708
                    264,                0.93563,                  0.735,                 1.2884,                0.97642,                0.98734,                0.99385,                 0.8324,                 0.7423,                0.53708,                 1.1492,              0.0002642,              0.0002642,              0.0002642
                    265,                0.93329,                0.70836,                 1.2867,                0.96292,                0.98618,                0.99303,                0.83143,                0.72493,                0.53515,                 1.1362,              0.0002576,              0.0002576,              0.0002576
                    266,                0.91659,                0.70603,                 1.3054,                0.96282,                0.98337,                0.99287,                0.82311,                0.72483,                0.53463,                 1.1406,               0.000251,               0.000251,               0.000251
                    267,                0.90734,                0.71681,                 1.3028,                0.98113,                0.98731,                 0.9931,                0.81994,                0.73123,                 0.5368,                 1.1428,              0.0002444,              0.0002444,              0.0002444
                    268,                0.92184,                 0.7156,                 1.2534,                  0.987,                0.97468,                0.99347,                 0.8176,                0.71583,                0.53597,                 1.1339,              0.0002378,              0.0002378,              0.0002378
                    269,                0.95733,                0.70731,                 1.2568,                0.98958,                0.96835,                0.99402,                0.81812,                0.71734,                0.53797,                  1.134,              0.0002312,              0.0002312,              0.0002312
                    270,                 0.9776,                0.72364,                 1.3156,                0.98098,                0.97905,                0.99406,                 0.8232,                0.71175,                0.53433,                 1.1336,              0.0002246,              0.0002246,              0.0002246
                    271,                0.93711,                0.72204,                 1.2857,                 0.9756,                0.98101,                0.99424,                0.82925,                0.71485,                0.53413,                 1.1323,               0.000218,               0.000218,               0.000218
                    272,                0.94456,                0.72974,                 1.3241,                0.97035,                0.98734,                0.99405,                0.83058,                 0.7222,                0.53112,                 1.1302,              0.0002114,              0.0002114,              0.0002114
                    273,                0.89467,                0.70791,                 1.2337,                0.98727,                0.98182,                0.99419,                 0.8391,                 0.7195,                0.51871,                 1.1288,              0.0002048,              0.0002048,              0.0002048
                    274,                0.88178,                0.66662,                 1.2437,                0.98708,                0.98734,                0.99354,                0.83239,                0.71108,                0.51374,                 1.1272,              0.0001982,              0.0001982,              0.0001982
                    275,                0.92337,                0.70438,                 1.2791,                0.98685,                0.98101,                0.99359,                0.84025,                0.70209,                 0.5139,                 1.1182,              0.0001916,              0.0001916,              0.0001916
                    276,                0.90591,                0.70452,                 1.2717,                0.98596,                0.98101,                0.99372,                 0.8372,                0.69613,                0.52043,                 1.1054,               0.000185,               0.000185,               0.000185
                    277,                0.90569,                 0.6549,                 1.2783,                0.96882,                0.98332,                 0.9931,                0.84014,                0.69233,                0.51858,                 1.0999,              0.0001784,              0.0001784,              0.0001784
                    278,                0.93992,                0.69457,                 1.2673,                0.98095,                0.97753,                0.99342,                0.83684,                0.69163,                0.52379,                 1.1033,              0.0001718,              0.0001718,              0.0001718
                    279,                0.92182,                0.66244,                 1.2648,                0.96877,                0.98157,                0.99363,                0.83189,                0.69485,                0.51962,                 1.1072,              0.0001652,              0.0001652,              0.0001652
                    280,                0.86154,                0.67917,                 1.2631,                0.98817,                0.98101,                0.99431,                0.83633,                0.68651,                0.51497,                 1.1047,              0.0001586,              0.0001586,              0.0001586
                    281,                0.86594,                0.63963,                 1.2046,                0.98738,                0.99016,                0.99462,                0.84089,                0.67872,                0.50606,                 1.1012,               0.000152,               0.000152,               0.000152
                    282,                0.91889,                0.72126,                  1.254,                0.98563,                      1,                0.99462,                0.84816,                0.67379,                0.50553,                 1.0972,              0.0001454,              0.0001454,              0.0001454
                    283,                 0.9516,                0.73495,                 1.3166,                0.98243,                0.99367,                0.99475,                0.84984,                0.67392,                0.50807,                 1.0951,              0.0001388,              0.0001388,              0.0001388
                    284,                0.89129,                0.67177,                 1.2387,                0.98119,                0.99051,                0.99456,                0.84784,                0.67481,                0.50571,                 1.0923,              0.0001322,              0.0001322,              0.0001322
                    285,                0.89325,                0.65478,                 1.2488,                0.97522,                 0.9965,                0.99456,                0.84219,                0.67281,                0.50456,                 1.0915,              0.0001256,              0.0001256,              0.0001256
                    286,                0.95477,                0.68575,                  1.293,                0.97519,                 0.9953,                0.99437,                0.83217,                0.66886,                0.50213,                  1.091,               0.000119,               0.000119,               0.000119
                    287,                0.86544,                0.69106,                 1.2626,                0.97575,                0.99367,                 0.9943,                0.83871,                 0.6672,                0.49756,                 1.0918,              0.0001124,              0.0001124,              0.0001124
                    288,                0.88365,                0.66021,                 1.2462,                0.98748,                0.99878,                0.99384,                0.83907,                0.66659,                0.49859,                 1.0939,              0.0001058,              0.0001058,              0.0001058
                    289,                0.82215,                 0.6425,                 1.1954,                0.98726,                      1,                0.99364,                 0.8446,                0.66599,                0.49913,                 1.0953,               9.92e-05,               9.92e-05,               9.92e-05
                    290,                0.96177,                0.76871,                 1.3039,                0.98748,                0.99857,                0.99378,                0.84732,                0.66025,                0.49471,                 1.0927,               9.26e-05,               9.26e-05,               9.26e-05
                    291,                0.87601,                0.64362,                 1.1995,                0.98127,                0.99483,                0.99391,                0.84945,                0.65975,                0.49983,                 1.0902,                8.6e-05,                8.6e-05,                8.6e-05
                    292,                0.80241,                0.63284,                 1.1766,                0.97518,                0.99482,                0.99436,                0.84405,                0.67527,                0.51093,                 1.0918,               7.94e-05,               7.94e-05,               7.94e-05
                    293,                0.79062,                0.63185,                 1.1525,                 0.9692,                0.99578,                0.99411,                0.84135,                0.68822,                0.52317,                 1.0962,               7.28e-05,               7.28e-05,               7.28e-05
                    294,                 0.8219,                0.61299,                 1.1834,                0.98481,                0.98101,                0.99405,                0.83916,                0.68655,                0.51781,                 1.0966,               6.62e-05,               6.62e-05,               6.62e-05
                    295,                  0.803,                0.61346,                 1.1541,                0.98639,                0.98101,                0.99418,                0.83314,                0.67717,                0.50937,                 1.0914,               5.96e-05,               5.96e-05,               5.96e-05
                    296,                0.79591,                0.59132,                 1.1618,                0.98399,                0.98734,                0.99412,                 0.8377,                0.66926,                 0.5026,                 1.0866,                5.3e-05,                5.3e-05,                5.3e-05
                    297,                0.78641,                0.59374,                  1.188,                0.98562,                0.98734,                0.99412,                0.84252,                0.66687,                0.50082,                 1.0843,               4.64e-05,               4.64e-05,               4.64e-05
                    298,                0.76118,                0.54494,                 1.1333,                0.99362,                0.98599,                0.99418,                0.83494,                0.66938,                0.49931,                 1.0833,               3.98e-05,               3.98e-05,               3.98e-05
                    299,                0.80472,                0.58291,                 1.1629,                0.98828,                0.98101,                 0.9943,                0.83556,                0.66974,                0.49738,                 1.0834,               3.32e-05,               3.32e-05,               3.32e-05
                    300,                0.78608,                0.56791,                 1.1661,                0.98771,                0.98101,                 0.9943,                0.84091,                0.66504,                 0.4952,                 1.0799,               2.66e-05,               2.66e-05,               2.66e-05
