                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     25,                 2.5909,                 2.7378,                 2.7552,                0.43035,                 0.2125,                0.22316,                 0.0931,                 2.4327,                 3.0441,                 2.6775,              0.0018416,              0.0018416,              0.0018416
                     26,                 2.6133,                 2.5706,                 2.6658,                0.62216,                0.24167,                 0.3067,                0.11223,                 2.4745,                 2.4721,                 2.6609,               0.001835,               0.001835,               0.001835
                     27,                 2.5553,                 2.7071,                 2.7103,                0.46778,                0.25636,                0.25216,                0.10204,                 2.2911,                 2.6617,                 2.4995,              0.0018284,              0.0018284,              0.0018284
                     28,                 2.4866,                 2.6515,                 2.6582,                 0.4615,                0.35833,                0.36174,                0.13695,                 2.4387,                 3.2252,                 2.5924,              0.0018218,              0.0018218,              0.0018218
                     29,                 2.5272,                 2.5463,                 2.6407,                0.49718,                0.27083,                0.28938,                0.14164,                 2.2568,                 2.5562,                 2.5573,              0.0018152,              0.0018152,              0.0018152
                     30,                 2.4623,                 2.5158,                 2.7024,                0.47356,                0.40855,                0.38519,                0.16313,                 2.2178,                 3.9941,                  2.465,              0.0018086,              0.0018086,              0.0018086
                     31,                 2.4859,                 2.5162,                 2.7325,                0.35173,                 0.2625,                0.21087,                0.06726,                  2.332,                 2.5829,                 2.5096,               0.001802,               0.001802,               0.001802
                     32,                 2.3787,                 2.5236,                 2.6124,                0.47935,                 0.3125,                0.31002,                0.12451,                  2.506,                 2.4591,                 2.7026,              0.0017954,              0.0017954,              0.0017954
                     33,                  2.501,                 2.5625,                 2.6603,                0.53705,                 0.2375,                0.25433,                0.11831,                 2.4459,                 2.9816,                  2.662,              0.0017888,              0.0017888,              0.0017888
                     34,                 2.3941,                 2.4375,                 2.6164,                0.57088,                   0.35,                0.39538,                0.18369,                 2.1514,                 2.0446,                 2.3976,              0.0017822,              0.0017822,              0.0017822
                     35,                 2.3241,                 2.3032,                 2.5048,                 0.4913,                 0.3375,                0.34834,                0.16932,                 2.1409,                 2.1859,                 2.3868,              0.0017756,              0.0017756,              0.0017756
                     36,                 2.3611,                 2.4764,                 2.4994,                0.49964,                0.29167,                0.32277,                0.14121,                 2.2287,                 2.3363,                  2.463,               0.001769,               0.001769,               0.001769
                     37,                 2.3376,                 2.3472,                 2.5436,                0.53364,                0.37917,                0.41547,                0.18143,                 2.1974,                 2.1688,                 2.4089,              0.0017624,              0.0017624,              0.0017624
                     38,                  2.336,                 2.3652,                 2.4939,                0.52092,                0.31667,                0.37188,                0.18448,                 2.1048,                  2.156,                 2.3553,              0.0017558,              0.0017558,              0.0017558
                     39,                 2.4497,                 2.3845,                 2.5627,                0.51263,                  0.325,                0.36018,                0.14779,                 2.1978,                 2.4264,                 2.4664,              0.0017492,              0.0017492,              0.0017492
                     40,                 2.2746,                 2.2965,                 2.5101,                0.67215,                0.34583,                0.42123,                0.19127,                 2.1874,                 3.7123,                 2.4172,              0.0017426,              0.0017426,              0.0017426
                     41,                 2.2648,                 2.2734,                 2.4686,                0.56208,                0.37083,                0.44184,                 0.2213,                 2.0767,                 2.0587,                  2.317,               0.001736,               0.001736,               0.001736
                     42,                 2.3439,                 2.3287,                 2.5511,                 0.6006,                0.38333,                0.42141,                0.20894,                 2.1245,                 2.1154,                 2.3162,              0.0017294,              0.0017294,              0.0017294
                     43,                  2.262,                 2.2528,                 2.4094,                0.57915,                0.36697,                0.39861,                0.20635,                 2.1683,                 2.2693,                 2.2913,              0.0017228,              0.0017228,              0.0017228
                     44,                 2.3124,                 2.3166,                  2.519,                 0.7223,                0.36667,                0.44727,                0.21199,                 2.1282,                 2.4235,                 2.3645,              0.0017162,              0.0017162,              0.0017162
                     45,                 2.2324,                 2.3141,                 2.4619,                0.65174,                0.38333,                0.47966,                0.26128,                  2.011,                 2.1681,                 2.3048,              0.0017096,              0.0017096,              0.0017096
                     46,                 2.1309,                 2.1519,                 2.3216,                0.69247,                  0.375,                0.47101,                0.22068,                 2.0533,                 2.3968,                 2.3046,               0.001703,               0.001703,               0.001703
                     47,                 2.1738,                 2.1923,                 2.3029,                0.73481,                0.40417,                0.47995,                0.23099,                 2.0067,                 2.3058,                 2.2576,              0.0016964,              0.0016964,              0.0016964
                     48,                 2.1692,                  2.161,                 2.3531,                0.68077,                0.36667,                0.40752,                0.20506,                 2.1221,                 2.2647,                 2.3441,              0.0016898,              0.0016898,              0.0016898
                     49,                 2.1657,                 2.1159,                 2.3344,                0.72005,                0.38583,                0.47271,                0.25216,                 1.9971,                  2.005,                 2.2899,              0.0016832,              0.0016832,              0.0016832
                     50,                 2.1007,                 2.1017,                 2.3708,                0.59867,                 0.4375,                0.51099,                0.21532,                 2.2033,                 2.1527,                 2.3935,              0.0016766,              0.0016766,              0.0016766
                     51,                 2.1387,                 2.1696,                 2.2958,                 0.5534,                0.35833,                0.35987,                0.14114,                 2.1339,                  2.551,                 2.3365,                0.00167,                0.00167,                0.00167
                     52,                 2.0878,                 2.1758,                 2.2819,                0.73147,                0.44583,                0.51309,                0.27181,                 1.8986,                 1.9036,                 2.1597,              0.0016634,              0.0016634,              0.0016634
                     53,                 2.0732,                 2.1435,                 2.3075,                0.85171,                0.35898,                0.49572,                0.23935,                 2.0772,                 2.0951,                 2.3099,              0.0016568,              0.0016568,              0.0016568
                     54,                 2.0932,                 2.1785,                 2.3409,                0.66442,                0.47917,                0.52927,                0.26925,                 2.0254,                 2.0244,                 2.2441,              0.0016502,              0.0016502,              0.0016502
                     55,                  2.168,                 2.0497,                 2.3279,                0.70396,                0.42083,                 0.4997,                0.26363,                 1.8955,                 1.9864,                 2.1424,              0.0016436,              0.0016436,              0.0016436
                     56,                 2.0156,                 1.9809,                 2.2753,                0.66704,                0.43406,                0.52609,                0.28067,                 1.8681,                 1.8651,                  2.143,               0.001637,               0.001637,               0.001637
                     57,                 2.0686,                 2.0141,                 2.3063,                0.72922,                0.45833,                0.54593,                0.28067,                 1.9324,                 1.9261,                 2.1754,              0.0016304,              0.0016304,              0.0016304
                     58,                 2.1017,                 2.1004,                 2.3276,                0.64202,                  0.411,                0.51324,                0.25838,                  1.939,                 2.0428,                 2.1891,              0.0016238,              0.0016238,              0.0016238
                     59,                 1.9748,                 1.8675,                 2.1165,                 0.7627,                0.44583,                0.55854,                0.29402,                 1.8712,                  1.954,                  2.119,              0.0016172,              0.0016172,              0.0016172
                     60,                 2.1144,                  2.076,                 2.2657,                0.72525,                0.44583,                0.56411,                0.28182,                  1.935,                 1.7368,                 2.1565,              0.0016106,              0.0016106,              0.0016106
                     61,                 1.9794,                 1.9723,                 2.1254,                0.71844,                0.44167,                0.51899,                0.29939,                 1.8473,                 1.8856,                 2.1283,               0.001604,               0.001604,               0.001604
                     62,                 2.0093,                 2.0202,                 2.1799,                0.86007,                0.43538,                0.55955,                0.29621,                 1.8969,                 1.7827,                 2.1681,              0.0015974,              0.0015974,              0.0015974
                     63,                 2.0284,                 2.0254,                 2.2666,                0.74597,                  0.425,                0.55268,                0.27956,                 1.9425,                 1.8061,                 2.1813,              0.0015908,              0.0015908,              0.0015908
                     64,                 2.0669,                 2.0407,                 2.3185,                0.85586,                   0.45,                0.56966,                0.31232,                 1.8434,                 2.1155,                 2.1135,              0.0015842,              0.0015842,              0.0015842
                     65,                 1.9617,                 1.9837,                 2.1762,                0.72668,                0.47917,                0.57589,                0.32111,                 1.8082,                 1.7048,                 2.0901,              0.0015776,              0.0015776,              0.0015776
                     66,                 1.9713,                 1.9069,                 2.2314,                0.75705,                0.47083,                0.56931,                  0.303,                 1.7939,                 1.7737,                 2.0997,               0.001571,               0.001571,               0.001571
                     67,                 1.9865,                 1.9675,                 2.2484,                 0.7268,                0.45448,                 0.5631,                0.30939,                 1.8138,                 1.7721,                 2.0829,              0.0015644,              0.0015644,              0.0015644
                     68,                 1.9518,                 1.7968,                 2.1254,                0.74347,                0.47095,                0.56698,                0.30825,                 1.8064,                 1.7454,                 2.0686,              0.0015578,              0.0015578,              0.0015578
                     69,                 1.9198,                 1.8649,                 2.2005,                0.81487,                    0.5,                 0.6205,                0.32329,                 1.8293,                 1.6843,                 2.0571,              0.0015512,              0.0015512,              0.0015512
                     70,                 1.8862,                 1.8333,                 2.1086,                0.78612,                0.47917,                0.58155,                0.31659,                 1.8991,                  1.737,                 2.1043,              0.0015446,              0.0015446,              0.0015446
                     71,                 1.8639,                 1.7953,                 2.1347,                0.78567,                0.51667,                0.61859,                0.34607,                  1.765,                 2.0935,                 2.0497,               0.001538,               0.001538,               0.001538
                     72,                 1.8718,                 1.8114,                 2.1262,                0.83877,                0.48333,                0.59797,                0.34115,                 1.7484,                 1.6668,                 2.0018,              0.0015314,              0.0015314,              0.0015314
                     73,                 1.8482,                 1.8552,                 2.0956,                0.88365,                0.50634,                0.60081,                  0.307,                 1.8364,                 1.9146,                 2.0629,              0.0015248,              0.0015248,              0.0015248
                     74,                 1.8374,                 1.7249,                 2.0337,                0.82014,                0.45599,                0.58684,                0.33011,                 1.7719,                 1.7972,                 2.0105,              0.0015182,              0.0015182,              0.0015182
                     75,                 1.9433,                 1.7659,                 2.1061,                0.89776,                0.51225,                0.65628,                0.34754,                 1.7704,                  1.769,                  2.054,              0.0015116,              0.0015116,              0.0015116
                     76,                 1.8747,                 1.8392,                 2.1894,                0.79353,                0.51246,                0.59764,                0.34274,                 1.7783,                 1.8212,                  2.074,               0.001505,               0.001505,               0.001505
                     77,                 1.9134,                 1.7394,                 2.1011,                0.81768,                0.52917,                 0.6259,                 0.3594,                 1.7354,                 1.6682,                 2.0282,              0.0014984,              0.0014984,              0.0014984
                     78,                 1.8618,                 1.8254,                 2.0401,                0.78861,                0.52083,                0.64428,                0.36714,                  1.723,                 1.5754,                 1.9987,              0.0014918,              0.0014918,              0.0014918
                     79,                 1.8658,                 1.8276,                 2.1302,                0.89678,                0.50683,                0.64922,                0.40352,                 1.6408,                 1.5452,                 1.9443,              0.0014852,              0.0014852,              0.0014852
                     80,                  1.763,                 1.7598,                 2.1023,                0.84528,                0.49583,                  0.642,                0.36968,                 1.7362,                 1.8931,                 2.0149,              0.0014786,              0.0014786,              0.0014786
                     81,                 1.8006,                 1.7671,                 2.0325,                0.85159,                  0.526,                 0.6579,                0.39021,                 1.6559,                 1.9819,                 1.9421,               0.001472,               0.001472,               0.001472
                     82,                 1.8115,                  1.773,                 2.0466,                0.82129,                0.50417,                0.63154,                0.37156,                 1.6642,                 1.7039,                 1.9619,              0.0014654,              0.0014654,              0.0014654
                     83,                 1.7263,                 1.6793,                 1.9701,                0.85844,                 0.4875,                0.65725,                0.37749,                 1.6727,                 1.5465,                 1.9692,              0.0014588,              0.0014588,              0.0014588
                     84,                  1.829,                 1.7885,                 2.0995,                0.84095,                 0.5125,                0.66128,                0.35921,                 1.7635,                 1.5812,                 2.0105,              0.0014522,              0.0014522,              0.0014522
                     85,                 1.7883,                  1.703,                 2.0303,                0.79495,                0.56538,                0.66523,                0.38369,                 1.6854,                 1.6951,                 1.9421,              0.0014456,              0.0014456,              0.0014456
                     86,                  1.823,                 1.7542,                 2.0606,                0.78549,                    0.5,                0.60552,                0.33978,                 1.7017,                 1.8611,                 1.9766,               0.001439,               0.001439,               0.001439
                     87,                 1.8136,                 1.7701,                  2.029,                0.86902,                0.50833,                0.61888,                0.35628,                   1.74,                 1.6143,                 2.0484,              0.0014324,              0.0014324,              0.0014324
                     88,                 1.8238,                 1.7378,                 2.0649,                0.79937,                0.56667,                0.62598,                0.36865,                 1.6548,                 1.6984,                 1.9472,              0.0014258,              0.0014258,              0.0014258
                     89,                 1.8275,                 1.7938,                 2.0893,                0.82063,                0.53375,                0.66908,                0.37838,                 1.6758,                 1.4874,                 1.9319,              0.0014192,              0.0014192,              0.0014192
                     90,                 1.7683,                 1.6621,                 1.9873,                0.89776,                 0.5122,                0.64484,                0.38225,                 1.6768,                 1.5582,                 1.9228,              0.0014126,              0.0014126,              0.0014126
                     91,                 1.7846,                 1.6818,                  1.998,                0.79368,                0.55833,                0.65728,                0.39616,                 1.6098,                 1.4669,                 1.9057,               0.001406,               0.001406,               0.001406
                     92,                 1.8112,                 1.7971,                 2.0675,                0.77203,                 0.5362,                0.65192,                0.38475,                 1.6268,                 1.5051,                 1.9067,              0.0013994,              0.0013994,              0.0013994
                     93,                 1.7077,                 1.6638,                 1.9471,                 0.8293,                0.50607,                0.65143,                0.39669,                 1.5613,                 1.5207,                 1.8504,              0.0013928,              0.0013928,              0.0013928
                     94,                 1.6944,                  1.635,                 1.8726,                0.80241,                 0.5625,                0.67365,                0.38241,                 1.5558,                 1.8953,                 1.8463,              0.0013862,              0.0013862,              0.0013862
                     95,                 1.6951,                 1.6066,                 1.9703,                0.82784,                0.54583,                 0.6504,                0.38374,                  1.583,                 2.3458,                 1.8675,              0.0013796,              0.0013796,              0.0013796
                     96,                 1.6046,                 1.5134,                 1.8391,                0.79759,                 0.6239,                0.71716,                0.41986,                 1.5807,                  1.431,                 1.8587,               0.001373,               0.001373,               0.001373
                     97,                 1.6912,                 1.5597,                 1.9183,                0.86669,                 0.5875,                0.70711,                0.40445,                  1.629,                 1.4122,                 1.9095,              0.0013664,              0.0013664,              0.0013664
                     98,                 1.6895,                 1.5378,                 1.9278,                0.78112,                0.60833,                0.71583,                0.43293,                 1.5486,                 1.3759,                 1.8386,              0.0013598,              0.0013598,              0.0013598
                     99,                 1.6584,                 1.5212,                 1.9018,                 0.8095,                0.54583,                0.67022,                0.40453,                 1.6195,                 1.4865,                 1.8589,              0.0013532,              0.0013532,              0.0013532
                    100,                  1.717,                 1.6014,                 1.9102,                0.85203,                 0.5758,                0.69207,                0.42827,                 1.5138,                 1.4357,                 1.8069,              0.0013466,              0.0013466,              0.0013466
                    101,                 1.6587,                  1.586,                 1.9526,                0.90471,                 0.5934,                0.71869,                0.43611,                 1.5208,                 1.3843,                 1.8289,                0.00134,                0.00134,                0.00134
                    102,                 1.6867,                  1.559,                  1.925,                0.94017,                0.53333,                0.68407,                0.41953,                  1.572,                 1.4552,                 1.8427,              0.0013334,              0.0013334,              0.0013334
                    103,                 1.6477,                   1.57,                  1.958,                0.84524,                0.60833,                0.71521,                0.44917,                 1.5394,                 1.3264,                 1.8127,              0.0013268,              0.0013268,              0.0013268
                    104,                 1.6231,                  1.455,                 1.8696,                 0.8322,                0.62917,                0.72541,                0.44703,                 1.5509,                 1.2838,                 1.8269,              0.0013202,              0.0013202,              0.0013202
                    105,                 1.6484,                 1.5857,                 1.8936,                0.75436,                0.64583,                0.73048,                0.43674,                 1.5526,                 1.2906,                  1.849,              0.0013136,              0.0013136,              0.0013136
                    106,                 1.6549,                  1.613,                 1.9239,                0.84079,                 0.6161,                0.73354,                0.43917,                 1.5332,                 1.3151,                 1.7984,               0.001307,               0.001307,               0.001307
                    107,                 1.6295,                 1.5201,                 1.8846,                0.84098,                 0.6125,                0.71677,                0.44617,                 1.4955,                 1.4717,                 1.7644,              0.0013004,              0.0013004,              0.0013004
                    108,                 1.6368,                 1.5548,                 1.9057,                0.80862,                0.61619,                0.70665,                0.43278,                 1.5341,                 1.4922,                 1.7842,              0.0012938,              0.0012938,              0.0012938
                    109,                 1.5496,                 1.4132,                  1.751,                0.79408,                0.56667,                0.70299,                0.43594,                 1.4914,                 1.3948,                 1.7833,              0.0012872,              0.0012872,              0.0012872
                    110,                 1.7388,                 1.5549,                 1.9721,                0.87116,                 0.5875,                0.71619,                0.42422,                 1.5361,                 1.3631,                 1.8184,              0.0012806,              0.0012806,              0.0012806
                    111,                 1.6825,                 1.4975,                 1.8784,                 0.8477,                0.55417,                0.65292,                0.39019,                 1.6543,                 1.5116,                 1.9228,               0.001274,               0.001274,               0.001274
                    112,                 1.6218,                 1.5028,                 1.8549,                0.80762,                0.52475,                0.63466,                 0.3815,                 1.5692,                 1.5444,                 1.7885,              0.0012674,              0.0012674,              0.0012674
                    113,                  1.573,                 1.4042,                 1.8226,                0.91692,                 0.6125,                0.74821,                0.44812,                 1.5279,                 1.2934,                 1.8044,              0.0012608,              0.0012608,              0.0012608
                    114,                 1.6488,                 1.5153,                 1.9296,                 0.8433,                0.65029,                0.74612,                0.43022,                 1.5904,                 1.2773,                 1.8142,              0.0012542,              0.0012542,              0.0012542
                    115,                 1.6994,                 1.5737,                 1.9166,                0.79139,                 0.6375,                0.72263,                0.42974,                 1.5907,                 1.3309,                 1.8325,              0.0012476,              0.0012476,              0.0012476
                    116,                 1.5743,                  1.461,                 1.8529,                 0.8258,                0.57083,                 0.6981,                0.42184,                 1.4878,                 1.7844,                 1.7616,               0.001241,               0.001241,               0.001241
                    117,                 1.5761,                 1.5247,                 1.8684,                0.76103,                0.59583,                0.68658,                0.42925,                 1.4913,                  1.531,                 1.7842,              0.0012344,              0.0012344,              0.0012344
                    118,                 1.5736,                 1.4248,                 1.7962,                0.74325,                0.65833,                 0.7198,                0.43953,                 1.5196,                 1.2793,                 1.8119,              0.0012278,              0.0012278,              0.0012278
                    119,                  1.563,                 1.3885,                 1.7687,                0.76501,                0.52902,                0.66094,                0.41992,                 1.4951,                 1.3589,                 1.7512,              0.0012212,              0.0012212,              0.0012212
                    120,                 1.5821,                 1.4573,                 1.7858,                0.80653,                0.59058,                0.71031,                0.44692,                 1.4834,                 1.2911,                 1.7669,              0.0012146,              0.0012146,              0.0012146
                    121,                 1.5713,                 1.4233,                 1.7864,                0.83457,                 0.6125,                0.72599,                0.45532,                 1.4682,                 1.2694,                 1.7803,               0.001208,               0.001208,               0.001208
                    122,                  1.512,                 1.3187,                 1.6937,                0.83264,                0.56667,                0.69108,                0.43675,                 1.4952,                 1.3325,                 1.7851,              0.0012014,              0.0012014,              0.0012014
                    123,                  1.551,                 1.4187,                  1.798,                 0.7581,                0.67083,                0.73279,                0.46021,                 1.4899,                 1.2816,                  1.729,              0.0011948,              0.0011948,              0.0011948
                    124,                 1.6365,                 1.5041,                 1.8875,                0.83356,                0.65833,                 0.7401,                0.43421,                 1.5135,                  1.736,                   1.76,              0.0011882,              0.0011882,              0.0011882
                    125,                 1.5905,                  1.464,                 1.7964,                 0.7734,                0.65833,                0.72794,                0.45656,                 1.4749,                  1.468,                 1.7041,              0.0011816,              0.0011816,              0.0011816
                    126,                 1.5986,                 1.5084,                 1.8065,                0.82165,                0.55417,                0.65462,                0.37232,                 1.6009,                 1.5975,                 1.7787,               0.001175,               0.001175,               0.001175
                    127,                 1.5653,                 1.4665,                 1.8327,                0.84776,                0.63333,                0.73175,                0.44612,                 1.5099,                 1.4152,                 1.7408,              0.0011684,              0.0011684,              0.0011684
                    128,                 1.5855,                 1.4737,                 1.7965,                 0.8612,                0.62048,                0.73912,                0.47837,                 1.4018,                 1.2689,                 1.6718,              0.0011618,              0.0011618,              0.0011618
                    129,                 1.5159,                 1.3748,                 1.7769,                0.88205,                0.62316,                0.75687,                0.48666,                 1.4009,                 1.1893,                 1.6681,              0.0011552,              0.0011552,              0.0011552
                    130,                 1.6079,                 1.4905,                 1.8417,                0.91015,                 0.6331,                0.75534,                0.48812,                 1.4289,                 1.2479,                 1.6774,              0.0011486,              0.0011486,              0.0011486
                    131,                 1.5683,                 1.4372,                  1.773,                0.86367,                0.68632,                0.77243,                0.50159,                 1.4036,                  1.204,                 1.6698,               0.001142,               0.001142,               0.001142
                    132,                 1.5041,                 1.3695,                 1.7987,                 0.8657,                0.67083,                0.77765,                0.50121,                  1.398,                 1.1818,                 1.6562,              0.0011354,              0.0011354,              0.0011354
                    133,                  1.539,                 1.4628,                 1.8032,                 0.9171,                0.59926,                0.71497,                0.43685,                 1.5066,                 1.3282,                 1.7324,              0.0011288,              0.0011288,              0.0011288
                    134,                 1.5336,                  1.393,                 1.7793,                0.94692,                0.59461,                0.72761,                0.47486,                 1.4147,                 1.2762,                 1.7012,              0.0011222,              0.0011222,              0.0011222
                    135,                  1.489,                 1.3091,                 1.7482,                0.83761,                0.66667,                0.77102,                0.48693,                 1.3966,                 1.2007,                 1.6759,              0.0011156,              0.0011156,              0.0011156
                    136,                 1.5411,                  1.463,                 1.8208,                0.78722,                0.72083,                0.76496,                0.51105,                 1.3643,                 1.1593,                 1.6383,               0.001109,               0.001109,               0.001109
                    137,                  1.474,                 1.3276,                 1.7272,                0.83512,                 0.6375,                0.75191,                0.48166,                 1.4088,                  1.211,                  1.672,              0.0011024,              0.0011024,              0.0011024
                    138,                 1.4526,                  1.282,                   1.69,                0.82852,                0.68333,                0.77423,                0.52065,                 1.3603,                 1.1445,                 1.6285,              0.0010958,              0.0010958,              0.0010958
                    139,                 1.5366,                 1.3112,                 1.7357,                0.86456,                0.68333,                0.77901,                0.50442,                 1.3874,                  1.185,                 1.6554,              0.0010892,              0.0010892,              0.0010892
                    140,                 1.4002,                 1.2496,                  1.677,                0.80063,                0.68333,                0.76721,                 0.5079,                 1.3328,                  1.115,                 1.6448,              0.0010826,              0.0010826,              0.0010826
                    141,                 1.4506,                 1.3088,                 1.7224,                0.81673,                0.69167,                0.76394,                0.50317,                 1.3285,                 1.1362,                 1.6353,               0.001076,               0.001076,               0.001076
                    142,                 1.4296,                 1.2774,                  1.698,                0.89704,                0.72603,                0.79601,                0.52438,                 1.3271,                 1.0912,                 1.6316,              0.0010694,              0.0010694,              0.0010694
                    143,                 1.5013,                 1.3141,                  1.733,                0.91081,                0.68083,                0.78109,                0.51111,                 1.3701,                 1.1148,                 1.6248,              0.0010628,              0.0010628,              0.0010628
                    144,                 1.4755,                 1.2828,                 1.7385,                0.87694,                0.65833,                0.76627,                0.51876,                 1.3025,                 1.1271,                 1.6108,              0.0010562,              0.0010562,              0.0010562
                    145,                 1.4519,                 1.2401,                 1.7137,                0.83607,                0.68005,                0.77146,                0.52286,                 1.2799,                  1.156,                 1.5944,              0.0010496,              0.0010496,              0.0010496
                    146,                 1.4755,                 1.3673,                 1.7652,                0.93754,                   0.65,                0.77429,                0.51521,                 1.3363,                 1.1728,                 1.6234,               0.001043,               0.001043,               0.001043
                    147,                 1.4291,                 1.2615,                 1.6933,                0.88009,                 0.6125,                0.74594,                0.47775,                 1.4005,                  1.341,                 1.6364,              0.0010364,              0.0010364,              0.0010364
                    148,                 1.5578,                 1.4175,                 1.8232,                0.84279,                 0.6478,                0.75688,                0.50456,                 1.3431,                 1.2318,                 1.6339,              0.0010298,              0.0010298,              0.0010298
                    149,                 1.3862,                 1.2269,                 1.6872,                0.89154,                 0.6875,                0.78315,                0.49167,                 1.3942,                 1.0873,                  1.692,              0.0010232,              0.0010232,              0.0010232
                    150,                 1.4902,                 1.3454,                 1.7808,                0.84916,                0.70833,                0.78643,                0.51234,                 1.3411,                 1.1237,                 1.6216,              0.0010166,              0.0010166,              0.0010166
                    151,                 1.4434,                 1.3046,                 1.6967,                0.91483,                0.69167,                0.79154,                0.53582,                 1.3287,                 1.1294,                 1.6037,                0.00101,                0.00101,                0.00101
                    152,                 1.4375,                 1.3259,                 1.6885,                 0.8953,                0.71259,                0.80145,                0.55536,                 1.2416,                  1.077,                 1.5604,              0.0010034,              0.0010034,              0.0010034
